rung,realization,arch,seed,subtype,n_target,n_source,is_unseen,coverage,score_KS,median_shift
0.2,14,mlp,12345,sendmail,4,0,True,0.0,0.9798657718120806,0.511084290303188
0.2,14,mlp,12345,snmpgetattack,47,0,True,0.0,0.959731543624161,0.511084290303188
0.2,14,mlp,12345,warezmaster,99,3,False,0.45454545454545453,0.6468036065351501,0.5110841738060117
0.2,15,mlp,12345,guess_passwd,141,11,False,0.028368794326241134,0.9447855680898662,0.511084290303188
0.2,15,mlp,12345,httptunnel,58,0,True,0.017241379310344827,0.9559129831057626,0.5110838693253754
0.2,15,mlp,12345,multihop,3,2,False,0.3333333333333333,0.8120805369127517,0.5110843739767006
0.2,15,mlp,12345,warezmaster,94,3,False,0.32978723404255317,0.707839497358275,0.5110841906698624
0.2,16,mlp,12345,guess_passwd,139,11,False,0.03597122302158273,0.9371831393945247,0.511084290303188
0.2,16,mlp,12345,httptunnel,60,0,True,0.016666666666666666,0.9564876957494407,0.5110838693253754
0.2,16,mlp,12345,multihop,3,2,False,0.3333333333333333,0.8120805369127517,0.5110816148480808
0.2,16,mlp,12345,warezmaster,93,3,False,0.46236559139784944,0.6197589665872844,0.5038164332509041
0.2,17,mlp,12345,guess_passwd,137,11,False,0.029197080291970802,0.9439572821241365,0.511084290303188
0.2,17,mlp,12345,httptunnel,56,0,True,0.017857142857142856,0.9552972195589645,0.5110838693253754
0.2,17,mlp,12345,warezmaster,100,3,False,0.48,0.6293288590604027,0.5032121483236551
0.2,18,mlp,12345,guess_passwd,134,11,False,0.014925373134328358,0.958228989281779,0.511084290303188
0.2,18,mlp,12345,httptunnel,59,0,True,0.01694915254237288,0.9562052098737345,0.5110838693253754
0.2,18,mlp,12345,warezmaster,99,3,False,0.4444444444444444,0.6670056267371703,0.5110841738060117
0.2,19,mlp,12345,guess_passwd,139,11,False,0.02877697841726619,0.9443773839988412,0.511084290303188
0.2,19,mlp,12345,snmpgetattack,60,0,True,0.016666666666666666,0.9564876957494407,0.511084290303188
0.2,19,mlp,12345,warezmaster,96,3,False,0.4375,0.5972455257270693,0.5110842423364375
0.4,0,mlp,12345,guess_passwd,100,11,False,0.04,0.9331543624161074,0.511084290303188
0.4,0,mlp,12345,snmpgetattack,38,0,True,0.02631578947368421,0.9530201342281879,0.511084290303188
0.4,0,mlp,12345,snmpguess,79,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,0,mlp,12345,warezmaster,77,3,False,0.5064935064935064,0.613614573346117,0.5013921186327934
0.4,1,mlp,12345,guess_passwd,105,11,False,0.02857142857142857,0.9445829338446788,0.511084290303188
0.4,1,mlp,12345,httptunnel,33,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,1,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.511084224559454
0.4,1,mlp,12345,sendmail,3,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,1,mlp,12345,snmpguess,76,0,True,0.0,0.9734192864712116,0.511084290303188
0.4,1,mlp,12345,warezmaster,69,3,False,0.3188405797101449,0.6575235871996887,0.5110842423364375
0.4,2,mlp,12345,guess_passwd,99,11,False,0.030303030303030304,0.942851332113077,0.511084290303188
0.4,2,mlp,12345,httptunnel,49,0,True,0.02040816326530612,0.9527461991508013,0.5110838693253754
0.4,2,mlp,12345,named,8,0,True,0.0,0.9731543624161074,0.5110842867452448
0.4,2,mlp,12345,snmpgetattack,64,0,True,0.0,0.9798657718120806,0.511084290303188
0.4,2,mlp,12345,warezmaster,76,3,False,0.5,0.5835393853761922,0.5018497423734516
0.4,3,mlp,12345,guess_passwd,101,11,False,0.019801980198019802,0.9533523822180876,0.511084290303188
0.4,3,mlp,12345,named,3,0,True,0.0,0.9798657718120806,0.511084290303188
0.4,3,mlp,12345,snmpgetattack,43,0,True,0.0,0.9633213672545653,0.511084290303188
0.4,3,mlp,12345,snmpguess,74,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,3,mlp,12345,warezmaster,72,3,False,0.4027777777777778,0.6354399701715138,0.5110841906698624
0.4,4,mlp,12345,guess_passwd,95,11,False,0.0,0.9731543624161074,0.511084290303188
0.4,4,mlp,12345,snmpguess,118,0,True,0.0,0.9781026049368673,0.511084290303188
0.4,4,mlp,12345,warezmaster,83,3,False,0.3373493975903614,0.7186059674941376,0.5110842423364375
0.4,5,mlp,12345,guess_passwd,101,11,False,0.04950495049504951,0.9236494119210579,0.511084290303188
0.4,5,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.5110842867452448
0.4,5,mlp,12345,snmpguess,115,0,True,0.0,0.9778815290341406,0.511084290303188
0.4,5,mlp,12345,warezmaster,72,3,False,0.4444444444444444,0.6354399701715138,0.507447914860677
0.4,6,mlp,12345,guess_passwd,104,11,False,0.019230769230769232,0.9539235931853381,0.511084290303188
0.4,6,mlp,12345,httptunnel,44,0,True,0.022727272727272728,0.9504270896888346,0.5110838693253754
0.4,6,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.5110837776073822
0.4,6,mlp,12345,sendmail,6,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,6,mlp,12345,snmpgetattack,63,0,True,0.015873015873015872,0.9572813465430915,0.511084290303188
0.4,6,mlp,12345,warezmaster,70,3,False,0.5,0.6279002876318313,0.5021518848370761
0.4,7,mlp,12345,guess_passwd,98,11,False,0.02040816326530612,0.9527461991508013,0.511084290303188
0.4,7,mlp,12345,sendmail,3,0,True,0.0,0.9798657718120806,0.511084290303188
0.4,7,mlp,12345,snmpgetattack,45,0,True,0.0,0.9643549589858315,0.511084290303188
0.4,7,mlp,12345,snmpguess,71,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,7,mlp,12345,warezmaster,80,3,False,0.5375,0.5993288590604027,0.4403180070221424
0.4,8,mlp,12345,guess_passwd,94,11,False,0.010638297872340425,0.9625160645437669,0.511084290303188
0.4,8,mlp,12345,httptunnel,49,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,8,mlp,12345,snmpgetattack,68,0,True,0.0,0.959731543624161,0.511084290303188
0.4,8,mlp,12345,warezmaster,83,3,False,0.39759036144578314,0.7547505458073906,0.5110841906698624
0.4,9,mlp,12345,guess_passwd,94,11,False,0.02127659574468085,0.9518777666714265,0.511084290303188
0.4,9,mlp,12345,httptunnel,52,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,9,mlp,12345,snmpgetattack,68,0,True,0.0,0.9731543624161074,0.511084290303188
0.4,9,mlp,12345,warezmaster,82,3,False,0.5,0.6188410541823539,0.5024857213720679
0.4,10,mlp,12345,guess_passwd,101,11,False,0.0297029702970297,0.9434513921190777,0.511084290303188
0.4,10,mlp,12345,sendmail,4,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,10,mlp,12345,snmpguess,113,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,10,mlp,12345,warezmaster,78,3,False,0.3717948717948718,0.6813801411116848,0.5110842423364375
0.4,11,mlp,12345,guess_passwd,107,11,False,0.018691588785046728,0.9544627736310607,0.511084290303188
0.4,11,mlp,12345,snmpguess,120,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,11,mlp,12345,warezmaster,68,3,False,0.6323529411764706,0.516975917883932,0.3145455867052078
0.4,12,mlp,12345,guess_passwd,96,11,False,0.03125,0.9419043624161074,0.511084290303188
0.4,12,mlp,12345,snmpguess,116,0,True,0.0,0.9779564915528812,0.511084290303188
0.4,12,mlp,12345,warezmaster,82,3,False,0.4268292682926829,0.5944508102799149,0.51108421650315
0.4,13,mlp,12345,guess_passwd,96,11,False,0.0625,0.9106543624161074,0.511084290303188
0.4,13,mlp,12345,multihop,3,2,False,0.0,0.9731543624161074,0.511084290303188
0.4,13,mlp,12345,snmpguess,120,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,13,mlp,12345,warezmaster,76,3,False,0.3815789473684211,0.688802543270929,0.5110841906698624
0.4,14,mlp,12345,guess_passwd,103,11,False,0.009708737864077669,0.9634456245520298,0.511084290303188
0.4,14,mlp,12345,httptunnel,51,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,14,mlp,12345,named,7,0,True,0.0,0.9731543624161074,0.5110842831873015
0.4,14,mlp,12345,sendmail,5,0,True,0.2,0.7798657718120805,0.511084290303188
0.4,14,mlp,12345,snmpgetattack,57,0,True,0.0,0.9731543624161074,0.511084290303188
0.4,14,mlp,12345,warezmaster,71,3,False,0.4084507042253521,0.7021457604688534,0.5110841906698624
0.4,15,mlp,12345,guess_passwd,104,11,False,0.019230769230769232,0.9539235931853381,0.511084290303188
0.4,15,mlp,12345,httptunnel,35,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,15,mlp,12345,snmpguess,86,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,15,mlp,12345,warezmaster,67,3,False,0.373134328358209,0.6754482620454774,0.5110842423364375
0.4,16,mlp,12345,guess_passwd,104,11,False,0.038461538461538464,0.9346928239545689,0.511084290303188
0.4,16,mlp,12345,snmpguess,120,0,True,0.0,0.9782438478747204,0.511084290303188
0.4,16,mlp,12345,warezmaster,71,3,False,0.4507042253521127,0.6317232252575857,0.5110831727342884
0.4,17,mlp,12345,guess_passwd,108,11,False,0.046296296296296294,0.9268580661198111,0.511084290303188
0.4,17,mlp,12345,httptunnel,51,0,True,0.0196078431372549,0.9535465192788525,0.5110835513478378
0.4,17,mlp,12345,snmpgetattack,66,0,True,0.0,0.9798657718120806,0.511084290303188
0.4,17,mlp,12345,warezmaster,71,3,False,0.5070422535211268,0.6176387182153322,0.4397731348872185
0.4,18,mlp,12345,guess_passwd,101,11,False,0.019801980198019802,0.9533523822180876,0.511084290303188
0.4,18,mlp,12345,httptunnel,29,0,True,0.0,0.9731543624161074,0.5110838693253754
0.4,18,mlp,12345,sendmail,4,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,18,mlp,12345,snmpguess,84,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,18,mlp,12345,warezmaster,78,3,False,0.4230769230769231,0.591636551368095,0.5110841738060117
0.4,19,mlp,12345,guess_passwd,96,11,False,0.020833333333333332,0.952321029082774,0.511084290303188
0.4,19,mlp,12345,sendmail,3,0,True,0.0,0.9865771812080537,0.511084290303188
0.4,19,mlp,12345,snmpgetattack,39,0,True,0.02564102564102564,0.9530201342281879,0.511084290303188
0.4,19,mlp,12345,snmpguess,75,0,True,0.0,0.9732438478747204,0.511084290303188
0.4,19,mlp,12345,warezmaster,82,3,False,0.4146341463414634,0.6310361761335734,0.5110841738060117
0.6,0,mlp,12345,guess_passwd,69,11,False,0.0,0.9731543624161074,0.511084290303188
0.6,0,mlp,12345,httptunnel,33,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,0,mlp,12345,named,4,0,True,0.0,0.9731543624161074,0.5110842210015107
0.6,0,mlp,12345,sendmail,4,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,0,mlp,12345,snmpgetattack,45,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,0,mlp,12345,snmpguess,90,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,0,mlp,12345,warezmaster,49,3,False,0.40816326530612246,0.613614573346117,0.5110841906698624
0.6,1,mlp,12345,guess_passwd,67,11,False,0.029850746268656716,0.9433036161474506,0.511084290303188
0.6,1,mlp,12345,named,8,0,True,0.0,0.9731543624161074,0.5110842867452448
0.6,1,mlp,12345,sendmail,7,0,True,0.0,0.9798657718120806,0.511084290303188
0.6,1,mlp,12345,snmpguess,162,0,True,0.0,0.9804043417018808,0.511084290303188
0.6,1,mlp,12345,warezmaster,52,3,False,0.4807692307692308,0.6108673205988642,0.5074557032785378
0.6,2,mlp,12345,guess_passwd,60,11,False,0.06666666666666667,0.9064876957494408,0.511084290303188
0.6,2,mlp,12345,httptunnel,33,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,2,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.5110842404865252
0.6,2,mlp,12345,sendmail,3,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,2,mlp,12345,snmpgetattack,41,0,True,0.024390243902439025,0.9530201342281879,0.511084290303188
0.6,2,mlp,12345,snmpguess,95,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,2,mlp,12345,warezmaster,53,3,False,0.49056603773584906,0.5974420666075725,0.5032121483236551
0.6,3,mlp,12345,guess_passwd,67,11,False,0.014925373134328358,0.958228989281779,0.511084290303188
0.6,3,mlp,12345,httptunnel,34,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,3,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.5110842210015107
0.6,3,mlp,12345,sendmail,4,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,3,mlp,12345,snmpgetattack,46,0,True,0.0,0.9731543624161074,0.511084290303188
0.6,3,mlp,12345,snmpguess,90,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,3,mlp,12345,warezmaster,48,3,False,0.3333333333333333,0.7534955257270693,0.5110841738060117
0.6,4,mlp,12345,guess_passwd,67,11,False,0.029850746268656716,0.9433036161474506,0.511084290303188
0.6,4,mlp,12345,snmpgetattack,59,0,True,0.01694915254237288,0.9562052098737345,0.511084290303188
0.6,4,mlp,12345,snmpguess,116,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,4,mlp,12345,warezmaster,51,3,False,0.5686274509803921,0.5856033688643243,0.43963421136140823
0.6,5,mlp,12345,guess_passwd,73,11,False,0.0136986301369863,0.9594557322791211,0.511084290303188
0.6,5,mlp,12345,httptunnel,48,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,5,mlp,12345,sendmail,4,0,True,0.25,0.7365771812080537,0.511084290303188
0.6,5,mlp,12345,snmpguess,123,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,5,mlp,12345,warezmaster,46,3,False,0.3695652173913043,0.6720163408228772,0.5110842423364375
0.6,6,mlp,12345,guess_passwd,71,11,False,0.014084507042253521,0.9590698553738538,0.511084290303188
0.6,6,mlp,12345,httptunnel,47,0,True,0.02127659574468085,0.9518777666714265,0.5110838693253754
0.6,6,mlp,12345,named,6,0,True,0.0,0.9731543624161074,0.511084236928582
0.6,6,mlp,12345,sendmail,6,0,True,0.0,0.9798657718120806,0.511084290303188
0.6,6,mlp,12345,snmpguess,115,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,6,mlp,12345,warezmaster,49,3,False,0.5714285714285714,0.524722640734146,0.4460911452770233
0.6,6,mlp,12345,xlock,3,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,7,mlp,12345,guess_passwd,70,11,False,0.0,0.9731543624161074,0.511084290303188
0.6,7,mlp,12345,httptunnel,55,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,7,mlp,12345,snmpguess,124,0,True,0.0,0.9785126650790215,0.511084290303188
0.6,7,mlp,12345,warezmaster,46,3,False,0.43478260869565216,0.5732419025386636,0.51108421650315
0.6,8,mlp,12345,guess_passwd,73,11,False,0.0273972602739726,0.9457571021421348,0.511084290303188
0.6,8,mlp,12345,named,9,0,True,0.0,0.9731543624161074,0.5110842831873015
0.6,8,mlp,12345,sendmail,7,0,True,0.14285714285714285,0.8370086289549377,0.511084290303188
0.6,8,mlp,12345,snmpguess,164,0,True,0.0,0.980479620232444,0.511084290303188
0.6,8,mlp,12345,warezmaster,43,3,False,0.46511627906976744,0.6435149055720306,0.5110841906698624
0.6,9,mlp,12345,guess_passwd,65,11,False,0.0,0.9731543624161074,0.511084290303188
0.6,9,mlp,12345,named,9,0,True,0.0,0.9731543624161074,0.5110842831873015
0.6,9,mlp,12345,sendmail,7,0,True,0.0,0.9798657718120806,0.511084290303188
0.6,9,mlp,12345,snmpguess,160,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,9,mlp,12345,warezmaster,54,3,False,0.4074074074074074,0.6433010191399453,0.51108421650315
0.6,10,mlp,12345,guess_passwd,67,11,False,0.029850746268656716,0.9433036161474506,0.511084290303188
0.6,10,mlp,12345,httptunnel,51,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,10,mlp,12345,snmpguess,123,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,10,mlp,12345,warezmaster,52,3,False,0.38461538461538464,0.6877903975219412,0.5110817935701562
0.6,11,mlp,12345,guess_passwd,66,11,False,0.015151515151515152,0.9580028472645923,0.511084290303188
0.6,11,mlp,12345,httptunnel,33,0,True,0.0,0.9731543624161074,0.5110838693253754
0.6,11,mlp,12345,named,3,0,True,0.0,0.9731543624161074,0.5110841906698624
0.6,11,mlp,12345,snmpgetattack,47,0,True,0.02127659574468085,0.9530201342281879,0.511084290303188
0.6,11,mlp,12345,snmpguess,92,0,True,0.0,0.9865771812080537,0.511084290303188
0.6,11,mlp,12345,warezmaster,53,3,False,0.4528301886792453,0.6351779156641763,0.5038164332509041
