dataset,realization,arch,seed,draw,ess,marg_unw,marg_ipw,focal_unw,focal_ipw,w_background,w_dos,w_nerisbotnet,w_scan11,w_scan44
ugr16,july_to_august,rf,3407,0,59992.31267103529,0.8458833333333333,0.846587066096595,0.9516532736134896,0.9516532736134897,1.0106795135262607,0.9904912836767036,0.988012119615334,0.9978712080894093,0.9819324430479184
ugr16,july_to_august,rf,3407,1,59997.4866216772,0.8510833333333333,0.851093820616748,0.9525581395348838,0.9525581395348838,0.99664462974652,1.0168112798264641,0.9966777408637874,0.9994669509594883,1.00080064051241
ugr16,july_to_august,rf,3407,2,59994.79019173266,0.8484333333333334,0.8478716312327499,0.9481973187556944,0.9481973187556944,1.0035794333121466,0.999067536965499,0.9761811792268645,1.005631536604988,1.0054967153773964
ugr16,july_to_august,rf,3407,3,59998.87515772743,0.8474,0.847707295519611,0.9500529941706413,0.9500529941706412,1.0035794333121466,0.9949588750331652,0.9936406995230525,0.9948269001193791,1.0024057738572574
ugr16,july_to_august,rf,3407,4,59996.95270372654,0.8478166666666667,0.8465971897966079,0.9464949548592672,0.9464949548592673,0.996710854181202,1.0018701576275715,0.9957514604354754,1.0184682237914178,0.997473068227158
ugr16,july_to_august,rf,3407,5,59996.674852470285,0.8514166666666667,0.8508353494912541,0.9502487562189055,0.9502487562189055,1.0010344022156228,1.0006671114076051,0.9819324430479184,1.0042849491162291,1.009421265141319
ugr16,july_to_august,rf,3407,6,59997.25101030707,0.8535666666666667,0.8532737574580824,0.9528251599147122,0.9528251599147122,0.9947279419078882,1.0109179134654267,0.9994669509594883,0.999333777481679,1.011736139214893
ugr16,july_to_august,rf,3407,7,59992.55829348331,0.85095,0.8522054065466507,0.9544717643880033,0.9544717643880032,0.9981368112856002,1.0213809069862454,1.0132396649554174,0.9891849116328146,0.9846396218983852
ugr16,july_to_august,rf,3407,8,59991.415185129794,0.84715,0.8476185232400842,0.950252835861692,0.950252835861692,0.994431185361973,0.9961482268561562,1.025010250102501,0.9871018689128719,1.0151597184623715
ugr16,july_to_august,rf,3407,9,59996.731861993634,0.8486333333333334,0.848381024253409,0.9470843754113466,0.9470843754113465,1.0035794333121466,0.9893153937475268,0.987231802027116,0.999333777481679,1.0102370689655171
ugr16,july_to_august,rf,42,0,59997.27340712126,0.8509,0.8505651618550043,0.9518391108758931,0.951839110875893,0.9976057462090983,1.0150223304912709,0.9923260121725324,1.006576298483425,0.9960159362549801
ugr16,july_to_august,rf,42,1,59995.49158654372,0.8510666666666666,0.8516917061049167,0.9512820512820512,0.9512820512820512,0.9998666844420744,1.0088781275221954,1.0121457489878543,0.999333777481679,0.9807767752059631
ugr16,july_to_august,rf,42,2,59998.017175613655,0.84855,0.8482814722410441,0.9464238234512098,0.9464238234512098,1.0015356880550177,1.0001333511134818,0.9970752459452275,1.009421265141319,0.9874917709019092
ugr16,july_to_august,rf,42,3,59996.78538851374,0.84945,0.8486122195074681,0.9471424738395492,0.9471424738395492,0.9996334677284996,0.984898227183191,1.0061711832573115,1.012555690562981,0.9982696659124184
ugr16,july_to_august,rf,42,4,59995.025384058645,0.8465333333333334,0.8481106401799606,0.9424140256237357,0.9424140256237358,1.0031767262999498,1.0063061854286863,1.0114632501685772,0.9839937024403044,0.9861932938856016
ugr16,july_to_august,rf,42,5,59995.3268503678,0.8486,0.848938781697328,0.949607764924877,0.949607764924877,1.0006003602161297,1.016122476629183,0.997207818109294,1.0033444816053512,0.9815469179426777
ugr16,july_to_august,rf,42,6,59998.237069792325,0.8466666666666667,0.8468524443353869,0.9507107745449714,0.9507107745449715,1.004755844329828,0.9919322840894061,0.9964129135113591,1.000934205258241,0.9919322840894061
ugr16,july_to_august,rf,42,7,59997.38381703734,0.8496833333333333,0.8497163526837428,0.9501508592417683,0.9501508592417683,1.0032773727509865,1.0054967153773964,0.9838646202282566,1.00106780565937,0.996810207336523
ugr16,july_to_august,rf,42,8,59997.8884365841,0.8509166666666667,0.8504833875805184,0.9452716297786721,0.9452716297786721,0.9971415276208204,0.9923260121725324,1.0060362173038229,1.000934205258241,1.0124190064794816
ugr16,july_to_august,rf,42,9,59999.11623925643,0.8481166666666666,0.8486682849281033,0.9498203114601358,0.9498203114601359,1.0034115994380894,0.9997334044254865,0.9982696659124184,0.9950908849674938,0.9933774834437087
ugr16,july_to_august,rf,512,0,59996.63131011945,0.84975,0.8493303103451627,0.9535825124814465,0.9535825124814465,0.9998333611064822,0.9876218066894917,1.0120091755498584,1.009421265141319,0.9920634920634921
ugr16,july_to_august,rf,512,1,59997.474318383625,0.8522666666666666,0.8521898294449223,0.9510187559033868,0.9510187559033868,0.9988346928583318,0.988012119615334,1.0120091755498584,0.998535481294102,1.0064412238325282
ugr16,july_to_august,rf,512,2,59995.57191207858,0.8477666666666667,0.849163405338018,0.9513747798997697,0.9513747798997696,1.00080064051241,1.004150488686571,1.0158472165786265,0.9830908375933936,0.9942993503910911
ugr16,july_to_august,rf,512,3,59996.798840477895,0.8509666666666666,0.8515213065105294,0.9488136496934151,0.9488136496934151,0.9994669509594883,1.017087062652563,0.9997334044254865,0.9970752459452275,0.9886633271816503
ugr16,july_to_august,rf,512,4,59995.55914024073,0.8511833333333333,0.8507688033386032,0.9491770901909151,0.949177090190915,0.9962143853357243,1.0168112798264641,0.9874917709019092,1.001602564102564,1.0098290022889458
ugr16,july_to_august,rf,512,5,59997.92936627017,0.8457333333333333,0.8451822886081706,0.9478609625668449,0.9478609625668448,0.9944971159583637,1.006576298483425,1.0026737967914439,1.0033444816053512,1.0096930533117934
ugr16,july_to_august,rf,512,6,59988.09849139749,0.8498666666666667,0.8480301041860865,0.9474166121648137,0.9474166121648135,0.9946949602122015,0.9977384594918186,0.9810333551340745,1.012965964343598,1.0310695628265054
ugr16,july_to_august,rf,512,7,59998.06970318528,0.84925,0.8493781574213198,0.9518895738407933,0.9518895738407933,0.9974399042457692,0.9998666844420744,1.0050924685071025,0.9929829206937639,1.012555690562981
ugr16,july_to_august,rf,512,8,59997.10839678773,0.85255,0.8521355865634093,0.9509711989283323,0.9509711989283322,1.0021378941742383,0.9854158454867955,1.0046885465505693,1.0088781275221954,0.9928514694201747
ugr16,july_to_august,rf,512,9,59998.33102836311,0.8486166666666667,0.8486283717895978,0.9520235861699277,0.9520235861699277,1.0011346192351331,0.9876218066894917,1.0050924685071025,0.997473068227158,1.0054967153773964
ugr16,july_to_august,rf,6021,0,59995.925792462534,0.84975,0.8495266277757776,0.9470588235294117,0.9470588235294116,1.0018367006177993,1.0029419630917358,0.9803921568627451,0.998535481294102,1.0113268608414239
ugr16,july_to_august,rf,6021,1,59999.62688769161,0.8458833333333333,0.8463590647932872,0.9452968645763843,0.9452968645763843,1.0015691249624412,1.0,1.0006671114076051,0.9937723598780973,0.999333777481679
ugr16,july_to_august,rf,6021,2,59997.481021663734,0.84965,0.8494866383739734,0.9486625236422589,0.9486625236422588,0.9994336542625846,0.9915388683236384,1.0132396649554174,1.0054967153773964,0.9923260121725324
ugr16,july_to_august,rf,6021,3,59999.62897531725,0.8501166666666666,0.8496876733277563,0.949468085106383,0.9494680851063828,0.9996001599360256,0.9986684420772303,0.9973404255319149,1.0063061854286863,0.999333777481679
ugr16,july_to_august,rf,6021,4,59998.79327834386,0.8465333333333334,0.8470503008848113,0.9499602859412232,0.9499602859412233,1.0022383322754151,1.0067114093959733,0.9928514694201747,0.9936406995230525,0.998003992015968
ugr16,july_to_august,rf,6021,5,59997.88533038516,0.8474166666666667,0.8477232158417867,0.9489149481062138,0.9489149481062138,0.996975839952145,1.001201441730076,1.0109179134654267,0.9921947347532742,1.0080645161290323
ugr16,july_to_august,rf,6021,6,59995.906446021756,0.84815,0.8481478778352326,0.9445560466050623,0.9445560466050622,1.0035122930255895,0.9921947347532742,1.004419445560466,1.0083355740790534,0.9815469179426777
ugr16,july_to_august,rf,6021,7,59997.579518411636,0.8488,0.8492935806118419,0.9508351293103449,0.9508351293103448,1.0017028949213664,0.9884027411702688,1.0102370689655171,0.9920634920634921,1.0028078620136383
ugr16,july_to_august,rf,6021,8,59998.282211280595,0.8482666666666666,0.8492098638421468,0.9516668898112197,0.9516668898112197,1.0018701576275715,1.0002667377967458,1.004150488686571,0.9861932938856016,1.0021378941742383
ugr16,july_to_august,rf,6021,9,59997.42149657643,0.8470666666666666,0.8471187444536302,0.9485496784354902,0.9485496784354903,1.0022383322754151,1.008606777837547,0.9843811523822024,1.0,0.998402555910543
ugr16,july_to_august,rf,7,0,59999.52495712745,0.8512333333333333,0.8507790557952429,0.9492453586216107,0.9492453586216107,0.9976057462090983,1.0004001600640255,1.0017363429945239,1.0059012875536482,1.001602564102564
ugr16,july_to_august,rf,7,1,59997.168543400236,0.8476333333333333,0.8483445705761131,0.9443246157994069,0.944324615799407,1.0005002501250624,0.993509074049543,1.0110541925047183,0.9871018689128719,1.0067114093959733
ugr16,july_to_august,rf,7,2,59998.23732021082,0.8507833333333333,0.8507691918345658,0.9508771929824561,0.950877192982456,0.9962143853357243,1.0001333511134818,1.0121457489878543,0.9978712080894093,1.0052271813429834
ugr16,july_to_august,rf,7,3,59994.2464506379,0.8474333333333334,0.8488209417520152,0.9476675036342012,0.9476675036342012,1.0026737967914439,1.016122476629183,0.9911457645037665,0.9802640177754541,1.002539767410774
ugr16,july_to_august,rf,7,4,59999.379521450894,0.8505333333333334,0.8506552379121077,0.9552139037433155,0.9552139037433155,0.9981700216270171,1.003076100040123,1.0026737967914439,0.9957514604354754,1.0059012875536482
ugr16,july_to_august,rf,7,5,59996.278999025795,0.8493,0.8488500448292688,0.9504187159377908,0.9504187159377907,0.9966777408637874,1.0158472165786265,0.9969427090256545,1.0103731644887513,0.9906221106855104
ugr16,july_to_august,rf,7,6,59997.921416709934,0.8478666666666667,0.8485551210625657,0.9447565543071161,0.9447565543071161,1.0035122930255895,0.9907529722589167,1.0032102728731942,0.9890544639324806,1.0032102728731942
ugr16,july_to_august,rf,7,7,59998.6771477266,0.8501166666666666,0.8499383233254418,0.9484880920524484,0.9484880920524486,1.0006671114076051,0.9973404255319149,1.0034787262510034,1.0069817400644467,0.9897070467141726
ugr16,july_to_august,rf,7,8,59996.81086416306,0.8482333333333333,0.8476078254438106,0.9384077461000538,0.9384077461000538,0.9994669509594883,0.9832197168327217,1.008606777837547,1.0072522159548751,1.0034787262510034
ugr16,july_to_august,rf,7,9,59994.66332844616,0.8498166666666667,0.8480529186100857,0.9476675036342012,0.9476675036342012,0.996810207336523,0.9936406995230525,0.9911457645037665,1.0230527895239394,1.005631536604988
ugr16,july_to_august,rf,88,0,59998.04216773235,0.8503833333333334,0.8506883073864192,0.9502268481451828,0.9502268481451829,0.9970089730807579,1.0121457489878543,1.00080064051241,0.9933774834437087,1.0059012875536482
ugr16,july_to_august,rf,88,1,59995.23296532216,0.85005,0.851089206843555,0.9480867005619481,0.9480867005619481,1.006947940791461,0.9846396218983852,1.0034787262510034,0.9863229879011046,0.998402555910543
ugr16,july_to_august,rf,88,2,59997.12279964784,0.8534333333333334,0.8531458454500647,0.9518478554086862,0.9518478554086862,0.9949258780220872,0.9981368112856002,1.0115996762881037,0.9989344698987745,1.0120091755498584
ugr16,july_to_august,rf,88,3,59998.63557764424,0.84655,0.8472818916055673,0.9483931190825443,0.9483931190825445,1.001001001001001,1.0036130068245686,1.0001333511134818,0.988012119615334,1.004419445560466
ugr16,july_to_august,rf,88,4,59996.15347822115,0.8512333333333333,0.8516069699968285,0.9508328855454057,0.9508328855454058,1.0017363429945239,1.0028078620136383,1.0075228371843095,1.0036130068245686,0.9796238244514107
ugr16,july_to_august,rf,88,5,59998.67845170948,0.8490833333333333,0.8489785996510675,0.9489823245848955,0.9489823245848955,0.9973404255319149,0.998801438274071,1.0042849491162291,0.996810207336523,1.0109179134654267
ugr16,july_to_august,rf,88,6,59992.84690589635,0.8482166666666666,0.8487053751153771,0.9470580351159362,0.9470580351159362,0.9935419771485345,1.026272577996716,1.0052271813429834,0.9915388683236384,1.0037473233404712
ugr16,july_to_august,rf,88,7,59997.49982194047,0.8468833333333333,0.8477507751282602,0.9449751109915243,0.9449751109915243,0.9996334677284996,1.0101010101010102,1.0090138571236378,0.9915388683236384,0.9911457645037665
ugr16,july_to_august,rf,88,8,59999.209199910576,0.84855,0.8485613809102895,0.9464069845533916,0.9464069845533916,1.000100010001,0.9953550099535502,1.0073875083948958,1.002004008016032,0.9949588750331652
ugr16,july_to_august,rf,88,9,59998.78282182763,0.84765,0.8475492497792048,0.9474316210807204,0.9474316210807204,1.0019705420660632,0.9884027411702688,1.0006671114076051,1.0,1.0032102728731942
ugr16,july_to_august,rf,91,0,59995.71609435032,0.8501166666666666,0.8500611727772309,0.9481571486431754,0.9481571486431755,1.0019370783514796,0.9876218066894917,1.012555690562981,1.0067114093959733,0.9859340081503878
ugr16,july_to_august,rf,91,1,59996.804477596525,0.8485166666666667,0.8479909802141439,0.9512097846317469,0.951209784631747,0.9972741174124061,1.012555690562981,0.9970752459452275,1.0115996762881037,0.9900990099009901
ugr16,july_to_august,rf,91,2,59999.8084178558,0.84975,0.8497792051011678,0.9508655126498002,0.9508655126498003,0.9991673605328893,1.0040160642570282,0.9986684420772303,0.998801438274071,1.0018701576275715
ugr16,july_to_august,rf,91,3,59998.04992670127,0.8481166666666666,0.8490514991971824,0.9494827354561333,0.9494827354561334,1.0026067776218168,0.9957514604354754,1.0076582023377672,0.9876218066894917,0.998801438274071
ugr16,july_to_august,rf,91,4,59998.37837646571,0.8515,0.8509439947605487,0.9556205155461068,0.9556205155461068,0.9966777408637874,1.0022718161165307,0.9965453095934095,1.0024057738572574,1.0122823592927521
ugr16,july_to_august,rf,91,5,59996.691958896394,0.8516166666666667,0.8514584541867763,0.9504474422332042,0.9504474422332042,1.0028749080698,0.9942993503910911,1.0017363429945239,1.0095571409341768,0.9833486298675758
ugr16,july_to_august,rf,91,6,59998.86086679411,0.8513833333333334,0.8507646565332626,0.9573757349011224,0.9573757349011224,0.9994669509594883,0.9918011108172441,1.0021378941742383,1.0088781275221954,0.9994669509594883
ugr16,july_to_august,rf,91,7,59997.482322136835,0.8508166666666667,0.8502279960894037,0.9537792994469317,0.953779299446932,0.9983028850953379,1.004419445560466,0.9876218066894917,1.0032102728731942,1.0118726389638424
ugr16,july_to_august,rf,91,8,59990.44275954278,0.8523166666666666,0.8504102550675411,0.9477236633139227,0.9477236633139225,0.9956192751891677,1.0046885465505693,0.992588671254632,1.0322047894302229,0.9893153937475268
ugr16,july_to_august,rf,91,9,59995.99498845887,0.8484666666666667,0.8492067434082492,0.9502311667119935,0.9502311667119935,0.9972409666589104,1.004823151125402,1.0198531411476748,0.9915388683236384,0.9953550099535502
ugr16,july_to_august,xgb,12345,0,59998.81138940576,0.8675833333333334,0.8673514035520444,0.9515336608684106,0.9515336608684106,0.9987349357480524,0.9977384594918186,0.9958836807860842,1.0001333511134818,1.0114632501685772
ugr16,july_to_august,xgb,12345,1,59995.53570765607,0.8638333333333333,0.8640276505574922,0.9443634918532255,0.9443634918532257,0.9960820771631582,1.0204081632653061,0.993509074049543,0.9948269001193791,1.0075228371843095
ugr16,july_to_august,xgb,12345,2,59997.96897351542,0.8660166666666667,0.8658072278280253,0.9496997998665777,0.9496997998665777,0.9952229299363058,1.0126924115581961,1.0006671114076051,1.0021378941742383,1.0038816758131441
ugr16,july_to_august,xgb,12345,3,59992.93786694106,0.8668666666666667,0.8678762313241434,0.9563722897937599,0.9563722897937599,1.0092514718250631,0.9847689075630252,0.9915388683236384,0.983477576711251,1.004150488686571
ugr16,july_to_august,xgb,12345,4,59996.753336651826,0.86535,0.8651057932270134,0.9512062889671998,0.9512062889671999,0.9981700216270171,0.992588671254632,1.0165356465166713,1.0061711832573115,0.9924573243350535
ugr16,july_to_august,xgb,12345,5,59998.67192499635,0.8669333333333333,0.8677084090290581,0.941325510068009,0.9413255100680092,1.0018032458425166,1.0037473233404712,1.0001333511134818,0.987881981032666,1.001201441730076
ugr16,july_to_august,xgb,12345,6,59998.58934761328,0.8654833333333334,0.8658084461259674,0.9510555331450854,0.9510555331450854,1.0011680293675955,0.999333777481679,1.008471157724889,0.998003992015968,0.9897070467141726
ugr16,july_to_august,xgb,12345,7,59998.894207516925,0.8672166666666666,0.8667868912527044,0.9506939854593522,0.9506939854593524,1.0015691249624412,0.9966777408637874,0.9914077990746861,1.007116959849604,0.9986684420772303
ugr16,july_to_august,xgb,12345,8,59998.79980946479,0.8658166666666667,0.8658406765738886,0.9466933867735471,0.9466933867735471,0.9981700216270171,1.0101010101010102,1.002004008016032,1.001602564102564,0.9937723598780973
ugr16,july_to_august,xgb,12345,9,59997.566030306036,0.8673666666666666,0.8669851466330715,0.9517845117845117,0.9517845117845116,0.9970752459452275,1.003076100040123,1.0101010101010102,1.0088781275221954,0.9899683210137276
ugr16,july_to_august,xgb,1337,0,59997.10555163982,0.8652333333333333,0.8644427399844484,0.9494656287109118,0.9494656287109117,1.0005336179295625,0.9899683210137276,0.9895764612745745,1.0092854259184498,1.009421265141319
ugr16,july_to_august,xgb,1337,1,59998.13817103639,0.8650166666666667,0.8649491696862236,0.9493854896260077,0.9493854896260079,1.0007004903432404,0.9966777408637874,0.9911457645037665,0.9973404255319149,1.0122823592927521
ugr16,july_to_august,xgb,1337,2,59992.22631064179,0.8647,0.8639526027706129,0.9519048905701162,0.9519048905701161,0.9888262632255512,1.0132396649554174,1.0132396649554174,1.008606777837547,1.0106454655706778
ugr16,july_to_august,xgb,1337,3,59998.017582310684,0.8672666666666666,0.8671332460121298,0.9471512247071352,0.9471512247071353,0.99664462974652,1.003076100040123,0.998402555910543,0.9978712080894093,1.0143359480659995
ugr16,july_to_august,xgb,1337,4,59993.766155689176,0.8660666666666667,0.8667680012588332,0.9460100079009744,0.9460100079009746,1.0055641214721458,1.014061654948621,0.9876218066894917,0.9949588750331652,0.9819324430479184
ugr16,july_to_august,xgb,1337,5,59996.83625967798,0.8672833333333333,0.8679325874815361,0.9484752891692955,0.9484752891692955,1.0046549010414922,1.0067114093959733,0.9858044164037855,0.9908838684106221,0.998402555910543
ugr16,july_to_august,xgb,1337,6,59996.21031526336,0.86545,0.8653644681921995,0.9535859446702504,0.9535859446702504,1.0060362173038229,0.9912767644726408,0.9833486298675758,1.001201441730076,1.0005336179295625
ugr16,july_to_august,xgb,1337,7,59998.502904001725,0.8644,0.8647065518148997,0.9510101677010432,0.9510101677010431,1.0036130068245686,0.9973404255319149,0.9903604912188037,0.9942993503910911,1.0037473233404712
ugr16,july_to_august,xgb,1337,8,59995.08955501669,0.8656333333333334,0.8646820809505473,0.9500860585197934,0.9500860585197933,0.9990009990009991,0.9850275807722615,0.9929829206937639,1.0098290022889458,1.0168112798264641
ugr16,july_to_august,xgb,1337,9,59998.972138174,0.8664333333333334,0.8666492433889894,0.9489891551747222,0.9489891551747222,1.002171371304493,0.9973404255319149,1.004150488686571,0.9996001599360256,0.9903604912188037
ugr16,july_to_august,xgb,2024,0,59995.21051013391,0.8625333333333334,0.863719101677053,0.9462540716612378,0.9462540716612377,1.001669449081803,0.9964129135113591,1.017915309446254,0.9832197168327217,0.9964129135113591
ugr16,july_to_august,xgb,2024,1,59997.44452925837,0.86745,0.8669965332588606,0.9507362784471218,0.9507362784471217,1.0007004903432404,0.9836065573770493,1.0040160642570282,1.0054967153773964,1.004419445560466
ugr16,july_to_august,xgb,2024,2,59998.29671840496,0.8670833333333333,0.8665115700050252,0.9517595887702649,0.9517595887702649,0.9991340837940452,1.004419445560466,0.9885330170027679,1.0080645161290323,1.0026737967914439
ugr16,july_to_august,xgb,2024,3,59995.620172291914,0.8668333333333333,0.8661033580342458,0.945554971067859,0.9455549710678591,1.0004335211925166,0.9899683210137276,0.9863229879011046,1.0067114093959733,1.0158472165786265
ugr16,july_to_august,xgb,2024,4,59994.37015855739,0.8639166666666667,0.8637953225566644,0.9513434032883304,0.9513434032883306,0.9945960282465272,1.023890784982935,1.002539767410774,1.0034787262510034,0.9924573243350535
ugr16,july_to_august,xgb,2024,5,59998.34731982121,0.8662833333333333,0.8662626149667912,0.9488353305506935,0.9488353305506935,0.9997334044254865,0.998402555910543,1.0098290022889458,1.0034787262510034,0.9895764612745745
ugr16,july_to_august,xgb,2024,6,59993.41020008508,0.8660166666666667,0.8651952616777573,0.9499008592200925,0.9499008592200926,1.0048568079048736,0.9891849116328146,0.9914077990746861,1.01763907734057,0.9832197168327217
ugr16,july_to_august,xgb,2024,7,59996.54866440251,0.8662333333333333,0.8670775451495409,0.952644769819285,0.952644769819285,1.006474989096521,1.0032102728731942,0.9893153937475268,0.9894459102902375,0.992588671254632
ugr16,july_to_august,xgb,2024,8,59997.37328926552,0.8668333333333333,0.8659040599132812,0.947305706341851,0.9473057063418509,1.000300090027008,0.9894459102902375,0.9929829206937639,1.0133765707336846,1.0033444816053512
ugr16,july_to_august,xgb,2024,9,59998.15118353457,0.8653333333333333,0.865773359642221,0.953336007487632,0.953336007487632,1.0036801605888257,0.998535481294102,1.0028078620136383,0.9973404255319149,0.9868421052631579
ugr16,july_to_august,xgb,3407,0,59997.251571162866,0.8658333333333333,0.8651362238568036,0.95028731792062,0.9502873179206202,0.9946949602122015,0.998535481294102,1.0022718161165307,1.0063061854286863,1.0144731502772892
ugr16,july_to_august,xgb,3407,1,59997.0655884872,0.8651833333333333,0.8657141417305181,0.9512195121951219,0.9512195121951219,0.9967770874173505,1.0132396649554174,1.0106454655706778,0.9927200529450694,0.9966777408637874
ugr16,july_to_august,xgb,3407,2,59997.40290654295,0.8655,0.865150682310208,0.9479307546659453,0.947930754665945,0.9969427090256545,0.9911457645037665,1.0143359480659995,1.004553978033753,1.002539767410774
ugr16,july_to_august,xgb,3407,3,59995.70535777284,0.86595,0.8662105399848552,0.9562559434859395,0.9562559434859395,0.9977384594918186,1.0040160642570282,1.0188833038989267,1.0002667377967458,0.9864527160331448
ugr16,july_to_august,xgb,3407,4,59997.59436080755,0.8654833333333334,0.8663188055707256,0.953125,0.953125,0.9995002498750625,1.0113268608414239,1.001602564102564,0.9865824782951854,1.0028078620136383
ugr16,july_to_august,xgb,3407,5,59996.55687647031,0.8653833333333333,0.8644278436488001,0.9472770955686065,0.9472770955686064,0.9999333377774815,0.9846396218983852,1.00106780565937,1.0148849797023005,1.0001333511134818
ugr16,july_to_august,xgb,3407,6,59993.307968689296,0.8667,0.866161052479527,0.9579887094656689,0.9579887094656689,0.9992006394884093,1.0192987224789345,0.9846396218983852,1.0120091755498584,0.9881422924901185
ugr16,july_to_august,xgb,3407,7,59998.24434648236,0.8644833333333334,0.8651912924368251,0.9488621151271753,0.9488621151271753,1.0035458620458955,1.0,1.0040160642570282,0.992588671254632,0.9894459102902375
ugr16,july_to_august,xgb,3407,8,59997.90435749385,0.8664,0.8663324249803732,0.9519751082251082,0.9519751082251082,0.998003992015968,0.9928514694201747,1.0146103896103895,1.001201441730076,0.9996001599360256
ugr16,july_to_august,xgb,3407,9,59999.198372406114,0.86435,0.8645071149481182,0.9466879914700786,0.9466879914700785,0.9999000099990001,1.0079290417954576,0.9996001599360256,0.9996001599360256,0.9933774834437087
ugr16,july_to_august,xgb,42,0,59996.323438345564,0.8666166666666667,0.8666986664800888,0.9470704410796577,0.9470704410796577,1.0067114093959733,0.9950908849674938,0.9874917709019092,1.0021378941742383,0.9889240506329113
ugr16,july_to_august,xgb,42,1,59998.57049970382,0.8667666666666667,0.8666554914143827,0.9536362432110214,0.9536362432110215,1.0023387905111927,0.9910147991543341,0.993509074049543,0.9996001599360256,1.0067114093959733
ugr16,july_to_august,xgb,42,2,59998.374235053096,0.8682166666666666,0.8674428126879835,0.9491502743208885,0.9491502743208886,0.995850622406639,1.001201441730076,1.0036130068245686,1.0115996762881037,1.0004001600640255
ugr16,july_to_august,xgb,42,3,59998.4480546554,0.8629166666666667,0.862963713966598,0.9475725558379029,0.9475725558379029,1.0029419630917358,0.9874917709019092,1.003076100040123,1.0,0.9978712080894093
ugr16,july_to_august,xgb,42,4,59999.45524127554,0.8657333333333334,0.8653192653129883,0.946723494938732,0.9467234949387321,0.997473068227158,1.0028078620136383,0.9989344698987745,1.0053619302949062,1.003076100040123
ugr16,july_to_august,xgb,42,5,59998.526804422174,0.8641666666666666,0.8645074635276916,0.9525128611001187,0.9525128611001186,1.0033109260559847,1.0032102728731942,0.9893153937475268,0.9948269001193791,0.9996001599360256
ugr16,july_to_august,xgb,42,6,59997.56511713079,0.8645166666666667,0.8654020526241436,0.9494231285215992,0.9494231285215992,1.0034787262510034,1.0017363429945239,1.0061711832573115,0.9902297332981251,0.9882724996705758
ugr16,july_to_august,xgb,42,7,59995.37190094913,0.8653333333333333,0.8657928869888277,0.9522928505352187,0.952292850535219,0.9986684420772303,1.0088781275221954,0.9911457645037665,0.9881422924901185,1.017777174650563
ugr16,july_to_august,xgb,42,8,59994.8441654929,0.8642,0.8651573202286642,0.9471224462545066,0.9471224462545067,1.0018367006177993,0.994431185361973,1.0014688209373748,0.9809050483913156,1.0165356465166713
ugr16,july_to_august,xgb,42,9,59998.56386528638,0.86735,0.8670624397491761,0.951063829787234,0.951063829787234,0.9985022466300548,0.9956192751891677,0.9973404255319149,1.0006671114076051,1.012555690562981
ugr16,july_to_august,xgb,512,0,59994.76499175114,0.86595,0.8648092474497995,0.9487788778877888,0.9487788778877887,0.9936406995230525,1.0096930533117934,0.9900990099009901,1.013787510137875,1.012555690562981
ugr16,july_to_august,xgb,512,1,59993.01921164266,0.8657333333333334,0.8662730571874854,0.9482098934135009,0.948209893413501,0.9936736113411282,1.0057663939922221,1.0248701831101394,0.9899683210137276,1.005631536604988
ugr16,july_to_august,xgb,512,2,59997.640080833546,0.8668833333333333,0.8677187697505069,0.9492291334396598,0.9492291334396598,1.0049577917727455,1.0033444816053512,0.996810207336523,0.9899683210137276,0.9903604912188037
ugr16,july_to_august,xgb,512,3,59990.564221078945,0.8673,0.8653893652909729,0.9504587155963303,0.9504587155963302,0.9947609257908349,0.9981368112856002,0.982961992136304,1.023890784982935,1.0172250101722502
ugr16,july_to_august,xgb,512,4,59998.71461314761,0.8684833333333334,0.8680004841688824,0.9516107649476335,0.9516107649476335,1.0002667377967458,1.0021378941742383,0.9942993503910911,1.009421265141319,0.9932459276916965
ugr16,july_to_august,xgb,512,5,59997.174957080366,0.8628666666666667,0.8636551421866061,0.9480852211434736,0.9480852211434736,1.0008674184293054,0.9936406995230525,1.0113268608414239,0.9867122747006972,1.0052271813429834
ugr16,july_to_august,xgb,512,6,59998.25218059331,0.8666666666666667,0.8664542987877896,0.9523054564671687,0.9523054564671688,1.0008340283569641,0.9949588750331652,0.9908838684106221,1.0,1.0110541925047183
ugr16,july_to_august,xgb,512,7,59996.86736596663,0.8693166666666666,0.8681826198971823,0.9468754181720862,0.9468754181720862,0.9952559466542813,0.9937723598780973,1.0036130068245686,1.0152971436307026,1.0067114093959733
ugr16,july_to_august,xgb,512,8,59998.60920535519,0.866,0.8663536736334602,0.9464526571351497,0.9464526571351496,0.9995002498750625,1.0004001600640255,1.0115996762881037,0.9962805526036131,0.993904055128545
ugr16,july_to_august,xgb,512,9,59997.46972940517,0.8635833333333334,0.8632165823794226,0.9544617004474861,0.9544617004474861,1.0017697933014993,1.0059012875536482,0.9871018689128719,1.0079290417954576,0.9923260121725324
ugr16,july_to_august,xgb,6021,0,59997.40492961999,0.8671,0.8676980988696548,0.9558372248165443,0.9558372248165443,1.0034451617219118,0.9897070467141726,1.0006671114076051,0.9885330170027679,1.0076582023377672
ugr16,july_to_august,xgb,6021,1,59994.28335437493,0.8665666666666667,0.8678995502038173,0.9486432825943084,0.9486432825943084,1.0059687479042319,0.998003992015968,0.9927200529450694,0.9779632285826053,1.008200026885334
